original_query,fixed_query,retrieved_docs,expected_id,passed,time_taken
 Kann man aktuell ins Institut führen für Neutronen für SICK und Reaktortechnik?, Kann man aktuell ins Institut führen für Neutronen für SICK und Reaktortechnik?,"Mess- und Regelungstechnik MRT, Institut für,Technische Thermodynamik und Kältetechnik, Institut für,Photonik und Quantenelektronik (IPQ), Institut für,Technische Chemie und Polymerchemie, Institut für,Bio- und Lebensmitteltechnik, Institut für","Neutronenphysik und Reaktortechnik, Institut für",False,2.7333219051361084
 Hat Gebäude 416 zu Zeit auf.,Hat Gebäude 04:16 auf.,"416,30.42,Chemie-Hörsaal III (30.41),Chemie-Hörsaal II (30.41),Rudolf-Criegee-Hörsaal (30.41)",416,True,1.4167139530181885
 Ist das Institut für Wasser und Gewässerentwicklung? Wasserwirtschaft und Kulturtechnik momentan zugänglich?, Ist das Institut für Wasser und Gewässerentwicklung? Wasserwirtschaft und Kulturtechnik momentan zugänglich?,"10.83,Wasser und Umwelt (IWU), Institut für,Soziologie, Medien- und Kulturwissenschaften (ISMK), Institut für ,Engler-Bunte-Institut, Bereich Wasserchemie,Theoretische Festkörperphysik, Institut für",Institut für Wasser und Gewässerentwicklung - Bereich Wasserwirtschaft und Kulturtechnik,False,2.7291979789733887
 Kann man gerade ins Gebäude 4019 40.19, Kann man gerade ins Gebäude 4019 40.19,"10.70,20.44,30.42,401 A,575",40.19,False,1.6384499073028564
 Hat das Lernzentrum am Versamen schlöst ihr in derzeit geöffnet?,Hat das Lernzentrum am Versammlung schließt ihr in derzeit geöffnet?,"Lernzentrum am Fasanenschlösschen (Geb. 30.28),30.28,30.34,30.23,08.03",Lernzentrum am Fasanenschlösschen,False,1.8937351703643799
 Ist 220° offen?,Ist 220 Grad offen?,"220,Wolfgang-Gaede-Hörsaal (30.22),Technische Thermodynamik, Institut für,Technische Chemie (ITC), Institut für,Professur für Industrieökonomik, Institut für Volkswirtschaftslehre (ECON)",223,False,1.3497848510742188
 hat 40.29° auf,"hat 40,29 auf","40.29,40.40,30.79,30.45,40.11",40.29,True,1.379991054534912
 Hat das Kolleginnen Gebäude am Zierke gerade geöffnet?,Hat das Kollegen Gebäude am Ziereck gerade geöffnet?,"Johann-Gottfried-Tulla-Hörsaal (11.40),20.20,20.21,Bauingenieure-Hörsaal (50.31),Wirtschaftswissenschaften, KIT-Fakultät für",Kollegiengebäude am Zirkel,False,1.957414150238037
 Kann man aktuell in Gebäude 404 rein.,Kann man aktuell in Gebäude 404.0 rein.,"404,B404,10.91,30.21,Kleiner Hörsaal Bauingenieure (10.50)",404,True,1.4309818744659424
 Kann man momentan ins ESL-Institut?,Kann man momentan ins ESL-Institut?,"Technische Chemie (ITC), Institut für,Mikroverfahrenstechnik (IMVT) , Institut für,Mikrostrukturtechnik (IMT), Institut für,Lichttechnisches Institut (LTI),Elektrotechnisches Institut (ETI)","Entwerfen von Stadt und Landschaft (IESL), Institut",False,1.1265950202941895
 Bis zu welcher Uzzat ist gebeute 0 1.9 0 zu gönntig., Bis zu welcher Uzzat ist gebeute 0 1.9 0 zu gönntig.,"01.96,01.94,01.93,01.92,01.90",01.90,True,0.7058219909667969
 Zu welcher Zeit schließt das IPR Gebäude.,Zu welcher Zeit schließt das IPR Gebäude.,"Fritz-Haller-Hörsaal (20.40),Zentrum für Angewandte Rechtswissenschaft (ZAR),Angewandte Thermofluidik (IATF), Institut für,Institut für Operations Research (IOR), Bereich Diskrete Optimierung und Logistik,Institut für Operations Research (IOR), Bereich Kontinuierliche Optimierung","Prozessrechentechnik, Automation und Robotik (IPR), Institut für",False,1.606029987335205
 Walschlichstiftes SICK Bibliothek,Walschschlüssel SIC Bibliothek,"30.51,Otto-Lehmann-Hörsaal (30.22),09.21,Bibliothek (Campus Süd),Physik-Hörsaal Nr. 4 (30.22)",Fachbibliothek Physik,False,1.9324977397918701
 Wann schließt das Informatikom 1?,Wann schließt das Informatikom 1 1?,"Hörsaal 101 (10.50),50.19 - InformatiKOM I,30.51,50.34,Egon-Eiermann-Hörsaal (20.40)",InformatiKOM 1,False,1.7742109298706055
 Die Spät schliss der Informatikbau.,Die Spät schließt der Informatikbau,"Germanistik: Literatur, Sprache, Medien (GER), Institut für,50.34,Telematik (ITM), Institut für,10.84,Mitfahrbank (Campus Süd): Bibliothek",Informatikbau,False,1.7727630138397217
 Bis wann ist das Institut für angewandte Geobissenschaften heute geöffnet?,Bis wann ist das Institut für angewandte Geobissenschaften heute geöffnet?,"Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für,Beschleunigerphysik und Technologie (IBPT) - Direktor/Verwaltung, Institut für,Angewandte Geowissenschaften, Institut für,Theoretische Teilchenphysik (TTP), Institut für,Theoretische Festkörperphysik, Institut für","Angewandte Geowissenschaften, Institut für",True,1.4224481582641602
 Zu welcher Zeit schließt der Bereich vier das Instituts für Bio und Lebensmitteltechnik?, Zu welcher Zeit schließt der Bereich vier das Instituts für Bio und Lebensmitteltechnik?,"Fachschaft Chemie und Biowissenschaften,Bereich I - Biologie, Chemie und Verfahrenstechnik (Campus Nord),Bio- und Lebensmitteltechnik, Institut für,Institut für Biologische und Chemische Systeme (IBCS),Lichttechnisches Institut (LTI)","Bio- und Lebensmitteltechnik, Bereich IV: Molekulare Aufarbeitung von Bioprodukten , Institut für",False,2.4106109142303467
 Wie spät macht die Physik-Bibliothek zu?,"Wie spät ist nicht korrekt, aber ich vermute, du meinst'spät' im Sinne von 'Schließungszeit', also: 18:00 Uhr macht die Physik-Bibliothek zu?","30.22,Physik-Hörsaal Nr. 4 (30.22),Physik-Hörsaal Nr. 3 (30.22),Otto-Lehmann-Hörsaal (30.22),30.51",Fachbibliothek Physik,False,2.32448410987854
 Bis wann hat das Studium generale Fuchen heute geöffnet?, Bis wann hat das Studium generale Fuchen heute geöffnet?,"Versuchsanstalt des Joseph Gottlieb Kölreuter Instituts für Pflanzenwissenschaften,Geophysikalisches Institut (GPI),Professur für Industrieökonomik, Institut für Volkswirtschaftslehre (ECON),Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für,Fachschaft Chemie und Biowissenschaften",Studium Generale. Forum Wissenschaft und Gesellschaft (FORUM),False,1.896775245666504
 Zu welcher Uhrzeit schließt der Informatikbau., Zu welcher Uhrzeit schließt der Informatikbau.,"50.34,Theoretische Informatik, Arbeitsgruppe Kryptographie und Sicherheit (IKS), Institut für,Technische Informatik (ITEC), Institut für,Fachschaft Mathematik und Informatik,Prozessrechentechnik, Automation und Robotik (IPR), Institut für",Informatikbau,False,1.335317850112915
 Bis 1 hat Gebäude 403 heute auf.,Bis 01 hat Gebäude 403 heute auf.,"403,401,Hörsaal 101 (10.50),577,Egon-Eiermann-Hörsaal (20.40)",403,True,2.1667277812957764
 Bis zur welcher Uhrzeit ist das Kollegingebäudemaschinenbau 2 zuben.,Bis zur welcher Uhrzeit ist das Kollegingebäudemaschinenbau 2 zwei.,"Massivbau und Baustofftechnologie, Institut für,Fachschaft Maschinenbau/Chemieingenieurwesen,20.21,10.23,10.31",Kollegiengebäude Maschinenbau II,False,1.741131067276001
 Das Wand hat Gebäude 152 heute aus.,Das Gebäude hat Gebäude 152 heute aus.,"152,Ferdinand-Redtenbacher-Hörsaal (10.91),Franz-Grashof-Hörsaal (10.91),Versuchsanstalt für Stahl, Holz und Steine,Wolfgang-Gaede-Hörsaal (30.22)",152,True,1.4818708896636963
 Bis zur welchen Zeitpunkt ist die Versuchsanstalt für Stahlholz und Steine zugänglich., Bis zur welchen Zeitpunkt ist die Versuchsanstalt für Stahlholz und Steine zugänglich.,"Fachschaft Geistes- und Sozialwissenschaften,Wolfgang-Gaede-Hörsaal (30.22),Germanistik: Literatur, Sprache, Medien (GER), Institut für,Theoretische Teilchenphysik (TTP), Institut für,Theoretische Physik (TP), Institut für","Versuchsanstalt für Stahl, Holz und Steine",False,2.323341131210327
" Wann ist die Schließzeit des College? Nein, des Collegiengebäudes am Ehrenhof."," Wann ist die Schließzeit des College? Nein, des Collegiengebäudes am Ehrenhof.","Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für,Germanistik: Literatur, Sprache, Medien (GER), Institut für,Soziologie, Medien- und Kulturwissenschaften (ISMK), Institut für ,Bereich I – Biologie, Chemie und Verfahrenstechnik (Campus Süd),Nachrichtentechnik , Institut für",Kollegiengebäude am Ehrenhof,False,2.2479610443115234
 Bis zu welcher Uhrzeit ist das alte Maschinenbaugebäude?,Bis zu welcher Uhrzeit ist das alte Maschinenbau-Gebäude?,"10.91,Angewandte Materialien - Werkstoffkunde (IAM-WK) Gebäude 10.91, Institut für,Franz-Grashof-Hörsaal (10.91),Mittlerer Hörsaal Maschinenbau (10.91),Maschinenbau, KIT-Fakultät für",Altes Maschinenbaugebäude,False,1.905371904373169
 Zu welchen Zeitpunkt schließt das Zering aus?,Zu welchen Zeitpunkt schließt das Ziering aus?,"30.82,214,Gottlieb-Daimler-Hörsaal (10.21),Zentrum für Angewandte Rechtswissenschaft (ZAR),Wolfgang-Gaede-Hörsaal (30.22)",Zähringerhaus,False,1.473613977432251
 Wann endet die Öffnungszeit von Gebäude 30.50?,Wann endet die Öffnungszeit von Gebäude 30.50 Uhr?,"30.50,40.27,Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für,11.22,40.11",30.50,True,1.7928650379180908
 Bis zu welcher Zeit ist das zoologische Institut geöffnet?, Bis zu welcher Zeit ist das zoologische Institut geöffnet?,"Fachschaft Chemie und Biowissenschaften,Fachschaft Geowissenschaften,Bio- und Lebensmitteltechnik, Institut für,Zentrum für Angewandte Rechtswissenschaft (ZAR),Bereich I - Biologie, Chemie und Verfahrenstechnik (Campus Nord)",Zoologisches Institut,False,1.6345798969268799
 Gibt mir die Internetadresse des Instituts für Technik der Informationsverarbeitung., Gibt mir die Internetadresse des Instituts für Technik der Informationsverarbeitung.,"Theoretische Informatik, Arbeitsgruppe Kryptographie und Sicherheit (IKS), Institut für,Automation und Angewandte Informatik (IAI), Institut für,Theoretische Informatik (ITI), Institut für,Hochfrequenztechnik und Elektronik (IHE), Institut für,Telematik (ITM), Institut für","Technik der Informationsverarbeitung (ITIV), Institut für",False,1.4848413467407227
 Zeigt die Webadresse des Instituts für Sport und Sportwissenschaften?, Zeigt die Webadresse des Instituts für Sport und Sportwissenschaften?,"Telematik (ITM), Institut für,Fachschaft Sport,Interfakultatives Institut für Anwendungen der Informatik,Theoretische Physik (TP), Institut für,Sport und Sportwissenschaft, Institut für","Sport und Sportwissenschaft, Institut für",True,2.4031481742858887
 Navigiert zur Website des Instituts für Technische Physik, Navigiert zur Website des Instituts für Technische Physik,"Technische Physik, Institut für,Technische Thermodynamik, Institut für,Theoretische Physik (TP), Institut für,30.24,Interfakultatives Institut für Anwendungen der Informatik","Technische Physik, Institut für",True,1.3097457885742188
" zeig mir mal den Rapp auf, dritte ETS, will es ETS?","zeig mir mal den Rap auf, 3. ETS., will es ETS.?","Theoretische Teilchenphysik (TTP), Institut für,Angewandte Materialien - Angewandte Werkstoffphysik (IAM-AWP), Institut für,Versuchsanstalt für Stahl, Holz und Steine,Bereich III - Maschinenbau und Elektrotechnik (CS),Informationsmanagement im Ingenieurwesen (IMI) , Institut für","Thermische Energietechnik und Sicherheit (ITES), Institut für",False,2.0834360122680664
 Internet Adresse des Forschungszentrums Umwelt gesucht., Internet Adresse des Forschungszentrums Umwelt gesucht.,"Fortbildungszentrum für Technik und Umwelt (FTU),Thermische Energietechnik und Sicherheit (ITES), Institut für,Experimentelle Teilchenphysik (ETP), Institut für,B131,Funktionelle Grenzflächen (IFG), Institut für",Forschungszentrum Umwelt,False,2.4390499591827393
 Webadresse des Studierenden Services gesucht.,Webadresse des Studenten Services gesucht,"Studierendenservice,10.12,Bereich II - Informatik, Wirtschaft und Gesellschaft (CS),Studienkolleg für ausländische Studierende (STK),Studierendenwerk",Studierendenservice,True,1.4954848289489746
 Wie lautet die URL des Instituts für Elektroenergiesysteme und Hochspannungstechnik?,Wie lautet die URL des Instituts für Elektroenergiesysteme und Hochspannungstechnik?,"Technische Thermodynamik und Kältetechnik, Institut für,Thermische Energietechnik und Sicherheit (ITES), Institut für,Experimentelle Teilchenphysik (ETP), Institut für,Prozessdatenverarbeitung und Elektronik (IPE), Institut für,Hochfrequenztechnik und Elektronik (IHE), Institut für","Elektroenergiesysteme und Hochspannungstechnik , Institut für",False,1.409834861755371
 Navigiere zum Studiumgenerale Forum.,Navigiere zum Studiengeneral Forum,"30.50,Fachschaft Geowissenschaften,30.70,Studienzentrum für Sehgeschädigte (SZS),Studienkolleg für ausländische Studierende (STK)",Studium Generale. Forum Wissenschaft und Gesellschaft (FORUM),False,1.4472920894622803
 Wie erreiche ich das Sprachenzentrum online?,Wie erreiche ich das Sprachenzentrum online?,"08.03,461,AStA,01.86,Sprachenzentrum (Geb. 50.20)",Sprachenzentrum (Geb. 50.20),True,1.1959519386291504
 Zeig mir die Homepage des Gebäudes 260 Strich 1.,Zeig mir die Homepage des Gebäudes 260.1.,"260,260/1,Telematik (ITM), Institut für,11.22,214",260/1,True,1.6570258140563965
 Gebt mir den Weblink von Gebäude 9.651.,Gebt mir den Weblink von Gebäude 9651.,"Entwerfen und Bautechnik, Institut,30.42,Photogrammetrie und Fernerkundung (IPF), Institut für,01.90,11.22",9651,False,1.5204970836639404
 Welche Website gehört zu Gebäude 693?,Welche Website gehört zu Gebäude 0693?,"693,30.42,11.22,Werkfeuerwehr,Chemie-Hörsaal III (30.41)",693,True,1.599426031112671
 Navigiere zur Internetseite von Gebäude 800-6.,Navigiere zur Internetseite von Gebäude 800.06.,"11.22,Lernzentrum am Fasanenschlösschen (Geb. 30.28),Bereich IV - Natürliche und gebaute Umwelt (CS),Fachschaft Geodäsie und Geoinformatik,Bereich IV - Natürliche und gebaute Umwelt (CN)",806,False,1.4957072734832764
 Huf die Website von Gebäude 913 auf.,"Huf ist wahrscheinlich ein Tippfehler und sollte 'Huf' nicht sein, aber ich werde es trotzdem korrigieren, da es kein standardmäßiger Begriff ist. Ich werde es in 'auf' ändern, da es wahrscheinlich der korrekte Begriff ist. die Website von Gebäude 913 ist wahrscheinlich ein Gebäude mit der Nummer 913, aber ich werde es in 'Gebäude 913' lassen, da es kein standardmäßiger Begriff ist, der korrigiert werden muss. auf.","913,Forschungsförderung (FOR) CS,Engler-Bunte-Hörsaal (40.50),11.22,Chemie-Hörsaal III (30.41)",913,True,4.662661790847778
 Die lautet die URL des Englerbunterinstituts und Mint-Kollegs.,Die lautet die URL des Engler-Bunte-Instituts und Mint-Kolleg.,"Entwerfen, Kunst und Theorie (EKUT), Institut,Egon-Eiermann-Hörsaal (20.40),Entwerfen und Bautechnik, Institut,Mess- und Regelungstechnik MRT, Institut für,Bodenmechanik und Felsmechanik (IBF) , Institut für",Engler-Bunte-Institut (EBI) / MINT-Kolleg KIT,False,2.2430930137634277
 Navigate zur Homepage von Gebäude 131.,Navigate zur Homepage von Gebäude 13.1.,"131,B131,11.22,Forschungsförderung (FOR) CS,Egon-Eiermann-Hörsaal (20.40)",131,True,1.3492388725280762
" Zeig mir die Wettpräsenz von Gebäude 39,49.","Zeig mir die Wetterpräsenz von Gebäude 39,49.","Versuchsanstalt für Stahl, Holz und Steine,214,Joseph Gottlieb Kölreuter Institut für Pflanzenwissenschaften (JKIP),Egon-Eiermann-Hörsaal (20.40),Engler-Bunte-Institut, Bereich Wasserchemie",30.49,False,1.77839994430542
 Ruf die Homepage von Gebäude 412 auf.,Ruf die Homepage von Gebäude 04.12 auf.,"412,Angewandte Thermofluidik (IATF), Institut für,Fachschaft Geistes- und Sozialwissenschaften,Egon-Eiermann-Hörsaal (20.40),Rudolf-Criegee-Hörsaal (30.41)",412,True,1.4059619903564453
 Wie sind die Öffnungszeiten des Forschung centrums umwelt?,Wie sind die Öffnungszeiten des Forschungszentrum Umwelt?,"50.40,Fachschaft Sport,Sicherheit und Umwelt (SUM),Materialprüfungsanstalt (MPA),Massivbau und Baustofftechnologie, Institut für",Forschungszentrum Umwelt,False,2.019458770751953
 Wann hat Gebäude 01.12 geöffnet?, Wann hat Gebäude 01.12 geöffnet?,"01.12,Chemie-Hörsaal III (30.41),Mittlerer Hörsaal Maschinenbau (10.91),Lernzentrum am Fasanenschlösschen (Geb. 30.28),Franz-Grashof-Hörsaal (10.91)",01.12,True,3.0786969661712646
 Zu welchen Zeiten ist Gebäude 1.90 zugänglich?,"Zu welchen Zeiten ist Gebäude 1,90 zugänglich?","01.90,40.40,01.52,11.22,Fritz-Haller-Hörsaal (20.40)",01.90,True,1.6912310123443604
" Wann ist das Institut für angewandte Materialien, elektrischemisch Technologien geöffnet?","Wann ist das Institut für angewandte Materialien, elektrischen Technologie geöffnet?","Elektroenergiesysteme und Hochspannungstechnik , Institut für,Fachschaft Elektro- und Informationstechnik,Elektrotechnisches Institut (ETI),Angewandte Materialien - Werkstoffkunde (IAM-WK) Gebäude 10.91, Institut für,Laboratorium für Elektronenmikroskopie (LEM)","Angewandte Materialien - Elektrochemische Technologien (IAM-ET), Institut  für",False,2.082981824874878
 Zu facementur Zeit ist das VEM-Institut geöffnet.,Zu für Zeit ist das VEM-Institut geöffnet.,"Biomedizinische Technik, Institut für,Versuchsanstalt für Stahl, Holz und Steine,Fachschaft Geistes- und Sozialwissenschaften,Germanistik: Literatur, Sprache, Medien (GER), Institut für,Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für",Institut für Wirtschaftsinformatik (WIN),False,1.5649700164794922
 Die sind die Zugangshiten zum Institut für angewandte Geobissenschaften.,Die sind die Zugänge zum Institut für angewandte Geowissenschaften.,"Angewandte und Numerische Mathematik, Institut für,Angewandte Betriebswirtschaftslehre und Unternehmensführung (IBU), Institut für,Soziologie, Medien- und Kulturwissenschaften (ISMK), Institut für ,Angewandte Informatik und Formale Beschreibungsverfahren (AIFB), Institut für,Photogrammetrie und Fernerkundung (IPF), Institut für","Angewandte Geowissenschaften, Institut für",False,2.080782890319824
 Wann hat der schwarze Kater auf?,Wann hat der schwarze Katze auf?,"05.01,145,123,05.20,Chemie-Hörsaal III (30.41)",Schwarzer Kater,False,1.4152882099151611
 Wann kann man den Informatikbau?,Wann kann man den Informatikgebäude?,"50.34,Fachschaft Informatik,Technische Informatik (ITEC), Institut für,Fachschaft Mathematik und Informatik,10.31",Informatikbau,False,1.4889299869537354
" Ein Einstück, ein Ziller Testfacility, Beryl, Lied, Produktion geöffnet.","Ein Ein Stück, ein Zieler Testfacility, Beryl, Lied, Produktion geöffnet.","214,456,453,458,464",GODZILLA Test-Facility Beryllide-Production,False,2.188904047012329
 Wann kann man Gebäude 40.24 betreten?,Wann kann man Gebäude 40.24 betreten?,"40.24,10.84,30.43,Audimax (30.95),Wolfgang-Gaede-Hörsaal (30.22)",40.24,True,1.4828400611877441
 Warum hat das Institut für funktionelle Grenzflächen geöffnet?,Warum hat das Institut für funktionelle Grenzflächen geöffnet?,"Thermische Verfahrenstechnik, Institut für,Entrepreneurship, Technologie-Management und Innovation (EnTechnon), Institut für,Laboratorium für Elektronenmikroskopie (LEM),Mess- und Regelungstechnik MRT, Institut für,Joseph Gottlieb Kölreuter Institut für Pflanzenwissenschaften (JKIP)","Funktionelle Grenzflächen (IFG), Institut für",False,1.228247880935669
 Wann hat Gebäude 653 auf?,Wann hat Gebäude 06.53 auf?,"9653,Chemie-Hörsaal III (30.41),11.22,Angewandte Thermofluidik (IATF), Institut für,Forschungsförderung (FOR) CS",663,False,1.3613979816436768
 Welche Eröffnungszeiten hat das Architekturgebäude?,Welche Eröffnungszeiten hat das Architekturgebäude?,"20.40,Architektur-Hörsaal 9 (20.40),30.21,Fritz-Haller-Hörsaal (20.40),Egon-Eiermann-Hörsaal (20.40)",Architektur,False,1.7833170890808105
 Zu welchen Zeiten ist der Winkelwohnglock NZ1 zugänglich?,Zu welchen Zeiten ist der Winkelwohnung NZ1 zugänglich?,"20.52,20.53,20.50,Gottlieb-Daimler-Hörsaal (10.21),06.36",Winkelwohnblock NZ1,False,1.7578060626983643
 Zu welchen Zeiten ist Gebäude 14 zugänglich.,Zu welchen Zeiten ist Gebäude 14.00 zugänglich.,"11.22,30.91,Architektur-Hörsaal 9 (20.40),Audimax (30.95),30.95",410,False,1.5367369651794434
" Wann kann man Gebäude 70, 16 betreten?",Wann kann man Gebäude 70.16 betreten?,"70.16,30.81,06.42,30.31,20.30",70.16,True,1.5450050830841064
 Zu welchen Uhrzeiten ist Geburt 227 geöffnet?,Zu welchen Uhrzeiten ist Gebäude 22:27 geöffnet?,"227,Fachschaft Geistes- und Sozialwissenschaften,30.21,40.11,234",227,True,1.870784044265747
 Wann ist Gebäude 512 zugänglich?,Wann ist Gebäude 05.12 zugänglich?,"512,11.22,Chemie-Hörsaal II (30.41),Gottlieb-Daimler-Hörsaal (10.21),Bereich IV - Natürliche und gebaute Umwelt (CS)",512,True,1.5129241943359375
 Zu welchen Zeitung der Gebäude 70.12 geöffnet?,Zu welchen Zeiten des Gebäudes 07.01 geöffnet?,"70.12,30.41,30.42,11.22,Chemie-Hörsaal III (30.41)",70.12,True,2.3812761306762695
" Gibt es Räustulzugang im Gebäude 2,10?",Gibt es Raststätte im Gebäude 2.10?,"Fritz-Haller-Hörsaal (20.40),Rudolf-Criegee-Hörsaal (30.41),Chemie-Hörsaal II (30.41),Lichttechnik-Hörsaal (30.34),Franz-Grashof-Hörsaal (10.91)",210,False,2.0993521213531494
 Ist das Hochschul-Sportgebäude barrierefrei zugänglich?,Ist das Hochschul-Sportgebäude barrierefrei zugänglich?,"Schwerbehindertenvertretung (SBV) Campus Süd,Fritz-Haller-Hörsaal (20.40),Wolfgang-Gaede-Hörsaal (30.22),Messtechnik-Hörsaal (30.33),Oberer Hörsaal Maschinenbau (10.91)",Hochschulsport,False,1.3194291591644287
 Wietet das Institut für Regionalwissenschaft Barrierefreiheit?,Wie das Institut für Regionalwissenschaft Barrierefreiheit?,"Fachschaft Elektro- und Informationstechnik,Thermische Verfahrenstechnik, Institut für,Lichttechnisches Institut (LTI),Hochfrequenztechnik und Elektronik (IHE), Institut für,Angewandte Materialien - Werkstoffkunde (IAM-WK) Gebäude 10.96, Institut für","Regionalwissenschaft (IfR) , Institut für",False,1.3958847522735596
 Ist das Physikhochhaus mit Rollstuhl reichbar?,Ist das Physik-Hochhaus mit Rollstuhl reichbar?,"Physik-Hörsaal Nr. 3 (30.22),Physik-Hörsaal Nr. 4 (30.22),Fritz-Haller-Hörsaal (20.40),Experimentelle Teilchenphysik (ETP), Institut für,Theoretische Teilchenphysik (TTP), Institut für",Physik-Hochhaus,False,1.659271240234375
 Gibt es barrierefreie Zugänge zum Elektrotechnischen Institut?, Gibt es barrierefreie Zugänge zum Elektrotechnischen Institut?,"Lichttechnisches Institut (LTI),Engelbert-Arnold-Hörsaal (11.10),Fachschaft Elektro- und Informationstechnik,Elektroenergiesysteme und Hochspannungstechnik , Institut für,Hochfrequenztechnik und Elektronik (IHE), Institut für",Elektrotechnisches Institut,False,1.5057740211486816
 verfügt das Physikhochhaus über Barrierefreiheit?,verfügt das Physikhochhaus über Barrierefreiheit?,"Massivbau und Baustofftechnologie, Institut für,Physik-Hörsaal Nr. 4 (30.22),Laboratorium für Elektronenmikroskopie (LEM),Physik-Hörsaal Nr. 3 (30.22),Theorie der Kondensierten Materie, Institut für",Physik-Hochhaus,False,1.288139820098877
 verfügt Gebäude 10.94 über Barrierefreiheit, verfügt Gebäude 10.94 über Barrierefreiheit,"10.94,10.70,20.52,11.22,20.53",10.94,True,1.6351518630981445
 hat gebeutet 10.31 ein Holstuhl zu tun, hat gebeutet 10.31 ein Holstuhl zu tun,"10.31,Fritz-Haller-Hörsaal (20.40),Rudolf-Plank-Hörsaal (40.32),Versuchsanstalt für Stahl, Holz und Steine,Wolfgang-Gaede-Hörsaal (30.22)",10.31,True,1.1407620906829834
" Hat das Kolleginnen, Gebäude-Maschinen Bau 2 Rollstuhl zu gang?","Hat das Kolleginnen, Gebäude 2 Rampenlift?","10.22 - LAZ,10.31,10.23,Produktentwicklung (IPEK), Institut für,Mittlerer Hörsaal Maschinenbau (10.91)",Kollegiengebäude Maschinenbau II,False,2.31343412399292
 verfügt das Institut für technische Informatik über Rollstuhlzugänglichkeit?,verfügt das Institut für technische Informatik über Rollstuhlzugänglichkeit?,"Lichttechnisches Institut (LTI),Technikzukünfte - Geschichte, Institut für,Technikzukünfte, Institut für ,Technische Thermodynamik, Institut für,Technik der Informationsverarbeitung (ITIV), Institut für","Technische Informatik (ITEC), Institut für",False,1.3815929889678955
 Kann man Gebäude 101 mit Rollstuhl betreten?,Kann man Gebäude 101 mit Rollstuhl betreten?,"101,Hörsaal 101 (10.50),Hörsaal 102 (10.50),20.40,Gottlieb-Daimler-Hörsaal (10.21)",101,True,1.2561042308807373
 Hat das Institut für technische Thermodynamik ein Rollstuhl zu tun?,Hat das Institut für technische Thermodynamik ein Rollstuhl zu tun?,"Technische Mechanik, Institut für,Technische Thermodynamik, Institut für,Elektroenergiesysteme und Hochspannungstechnik , Institut für,Technologie und Management im Baubetrieb (TMB) , Institut für,Angewandte Thermofluidik (IATF), Institut für","Technische Thermodynamik, Institut für",True,1.2190709114074707
 Hat das Informatik 1 Gebäude einen Rollstuhl zu gamm?,Hat das Informatik 1 Gebäude einen Rollstuhl zu gammelt?,"Wolfgang-Gaede-Hörsaal (30.22),Egon-Eiermann-Hörsaal (20.40),Fritz-Haller-Hörsaal (20.40),Entwerfen und Bautechnik, Institut,Geodätisches Institut (GIK)",InformatiKOM 1,False,1.6928110122680664
 Verschüttke beitet 211 über Rollstuhl zu der Möglichkeit.,Verschütten bietet 2.11 über Rollstuhl zu der Möglichkeit.,"211,Architektur-Hörsaal 9 (20.40),20.40,Fritz-Haller-Hörsaal (20.40),Fachschaft Geodäsie und Geoinformatik",211,True,2.140594005584717
 Hat der Bereich 1 der Biologie Chemie und Verfahrenszeichner beim Campus Nordbarriere freut zuginge?, Hat der Bereich 1 der Biologie Chemie und Verfahrenszeichner beim Campus Nordbarriere freut zuginge?,"Bio- und Lebensmitteltechnik, Bereich IV: Molekulare Aufarbeitung von Bioprodukten , Institut für,Engler-Bunte-Institut, Bereich Wasserchemie,Chemische Verfahrenstechnik (CVT), Institut für,Technische Chemie (ITC), Institut für,Bio- und Lebensmitteltechnik, Institut für","Bereich I - Biologie, Chemie und Verfahrenstechnik (Campus Nord)",False,1.9748919010162354
 Ist derchen Mietwurm 2 für Rollstuhlfahrer zum Gänglich?, Ist derchen Mietwurm 2 für Rollstuhlfahrer zum Gänglich?,"30.44,10.22 - LAZ,10.23,10.31,30.82",Chemie-Turm II,False,1.7515308856964111
" Ist das Gebäude 30, 28 barrierefrei zugänglich?",Ist das Gebäude 30.28 barrierefrei zugänglich?,"Lernzentrum am Fasanenschlösschen (Geb. 30.28),30.28,Rudolf-Plank-Hörsaal (40.32),Franz-Grashof-Hörsaal (10.91),01.52",30.28,True,1.623952865600586
 Ist das ISMK in Situld-Baryerruf frei?,Ist das ISMK in Situldbaryerruf frei?,"Soziologie, Medien- und Kulturwissenschaften (ISMK), Institut für ,30.82,Meteorologie und Klimaforschung - Atmosphärische Spurenstoffe und Fernerkundung (IMK-ASF),Messtechnik-Hörsaal (30.33),30.33","Soziologie, Medien- und Kulturwissenschaften (ISMK), Institut für ",True,1.8564972877502441
 Er fügt geballt 06.47 über bei jemals freiheit.,Er fügt geballt über 06:47 über bei immer freiheit,"06.47,Chemie-Hörsaal III (30.41),Versuchsanstalt für Stahl, Holz und Steine,11.40,Bereich IV - Natürliche und gebaute Umwelt (CN)",06.47,True,2.215827226638794
